('4207', '30', '26', '669999981', '6062', '0'),
('1059', '109', '49', '65999999', '9494', '515'),
('2294', '521', '148', '229999995', '37626', '1000'),
('975', '73', '59', '619999981', '16562', '697'),
('2160', '56', '73', '730000019', '8708', '345'),
('497', '143', '51', '769999981', '52846', '0'),
('2429', '323', '239', '75999999', '191998', '0'),
('4880', '139', '196', '69000001', '40862', '15000'),
('1543', '119', '71', '480000019', '19699', '387'),
('4307', '9', '8', '45', '719', '128'),
('2565', '151', '85', '55', '37681', '0'),
('2559', '110', '71', '49000001', '15740', '1000'),
('201', '760', '149', '869999981', '680041', '32000'),
('3186', '324', '341', '70', '102125', '10000'),
('2078', '232', '69', '59000001', '62861', '0'),
('40', '175', '90', '769999981', '19236', '0'),
('2506', '403', '173', '55', '41763', '0'),
('3870', '332', '349', '69000001', '210548', '29000'),
('1874', '460', '166', '65', '63677', '0'),
('4412', '76', '98', '630000019', '31323', '0'),
('47', '90', '21', '70', '3167', '456'),
('1279', '928', '163', '780000019', '162037', '0'),
('3772', '12', '21', '569999981', '982', '370'),
('1795', '149', '88', '730000019', '34383', '0'),
('3083', '25', '88', '65', '7794', '866'),
('1926', '180', '127', '55', '42324', '846'),
('147', '150', '78', '60999999', '32378', '0'),
('4754', '229', '280', '64000001', '117739', '30000'),
('2937', '31', '68', '839999962', '2673', '116'),
('2247', '57', '33', '60999999', '9296', '458'),
('2991', '318', '215', '65999999', '150764', '0'),
('1618', '153', '92', '619999981', '17333', '0'),
('2074', '1055', '289', '75', '405973', '0'),
('3736', '387', '340', '69000001', '353442', '31000'),
('1240', '160', '47', '70999999', '19194', '0'),
('4931', '28', '7', '79000001', '2948', '3000'),
('4049', '2701', '813', '85', '1144337', '164000'),
('4494', '1', '2', '70', '102', '58'),
('4391', '2', '3', '50', '34', '87'),
('1332', '73', '64', '669999981', '2932', '121'),
('3743', '103', '91', '619999981', '34338', '0'),
('3713', '45', '26', '65999999', '5025', '701'),
('4534', '548', '326', '780000019', '249688', '93000'),
('4750', '57', '84', '519999981', '5637', '0'),
('798', '214', '75', '680000019', '43027', '0'),
('751', '84', '61', '630000019', '62981', '0'),
('3228', '101', '149', '74000001', '27301', '0'),
('2750', '713', '274', '70', '212167', '0'),
('2619', '1', '2', '65', '110', '72'),
('4650', '5', '1', '430000019', '53', '62'),
('3325', '31', '54', '64000001', '5133', '663'),
('2279', '486', '74', '54000001', '12059', '2000'),
('1590', '537', '140', '74000001', '148490', '0'),
('4167', '814', '476', '65999999', '338087', '61000'),
('1715', '189', '128', '55999999', '39659', '792'),
('1653', '132', '75', '480000019', '47383', '1000'),
('4058', '1367', '645', '79000001', '637246', '166000'),
('789', '126', '44', '69000001', '34427', '0'),
('149', '124', '45', '719999981', '17277', '0'),
('4269', '32', '28', '54000001', '4191', '0'),
('154', '101', '120', '810000038', '17813', '0'),
('3677', '56', '91', '44000001', '22838', '0'),
('627', '86', '51', '75', '21254', '788'),
('3473', '', '', '430000019', '30', '16'),
('81', '121', '70', '74000001', '12981', '0'),
('3556', '89', '195', '719999981', '12411', '0'),
('1999', '77', '105', '74000001', '7559', '0'),
('1420', '125', '94', '79000001', '38215', '0'),
('2626', '507', '202', '780000019', '262153', '10000'),
('839', '75', '47', '60999999', '14066', '352'),
('1063', '493', '125', '60999999', '135601', '0'),
('3489', '25', '13', '75999999', '6429', '10000'),
('4290', '753', '490', '730000019', '362933', '115000'),
('1242', '148', '62', '55', '11003', '654'),
('4287', '111', '273', '65', '24557', '13000'),
('3810', '58', '131', '64000001', '4550', '0'),
('4295', '347', '298', '59000001', '92461', '43000'),
('212', '310', '154', '75999999', '80961', '7000'),
('4657', '3', '63', '64000001', '979', '257'),
('1124', '373', '67', '60', '44248', '0'),
('1897', '88', '64', '60999999', '21542', '977'),
('1888', '460', '171', '680000019', '237248', '0'),
('2537', '200', '197', '70', '52421', '0'),
('3530', '366', '390', '719999981', '92237', '25000'),
('3571', '410', '253', '59000001', '131447', '19000'),
('4890', '14', '65', '75', '3302', '13000'),
('695', '26', '5', '430000019', '6701', '444'),
('251', '90', '42', '49000001', '5237', '392'),
('1233', '346', '167', '75', '70084', '0'),
('540', '112', '43', '680000019', '30213', '0'),
('4456', '26', '65', '65', '5900', '0'),
('1574', '44', '43', '619999981', '3080', '117'),
('17', '29', '10', '70', '1381', '60'),
('466', '335', '203', '70', '76407', '0'),
('1371', '65', '29', '59000001', '5164', '207'),
('950', '209', '31', '730000019', '6915', '599'),
('2170', '102', '90', '59000001', '18771', '702'),
('2754', '262', '158', '59000001', '65628', '0'),
('817', '309', '91', '60999999', '144337', '0'),
('544', '380', '82', '75999999', '131217', '0'),
('4315', '79', '97', '580000019', '29517', '0'),
('3140', '290', '223', '480000019', '53864', '2000'),
('4718', '342', '253', '55999999', '89770', '39000'),
('3307', '75', '112', '59000001', '15033', '0'),
('2797', '107', '142', '810000038', '81644', '11000'),
('1322', '419', '152', '680000019', '73068', '0'),
('2476', '5', '14', '430000019', '444', '68'),
('3113', '140', '194', '69000001', '61777', '0'),
('235', '350', '124', '719999981', '170027', '13000'),
('4177', '12', '23', '619999981', '1904', '332'),
('397', '235', '81', '719999981', '126916', '0'),
('3532', '156', '159', '65', '74630', '13000'),
('4384', '836', '548', '80', '266020', '92000'),
('1987', '264', '141', '64000001', '61490', '0'),
('3744', '279', '392', '65999999', '102728', '16000'),
('3926', '25', '57', '50999999', '2551', '0'),
('1083', '38', '19', '39000001', '1721', '280'),
('4481', '1240', '434', '580000019', '200022', '71000'),
('3226', '166', '226', '630000019', '56264', '0'),
('4227', '75', '129', '45999999', '7286', '0'),
('4333', '1', '1', '780000019', '6', '53'),
('2668', '261', '91', '64000001', '116762', '0'),
('3726', '438', '417', '680000019', '159198', '38000'),
('2263', '140', '157', '810000038', '64556', '0'),
('2952', '154', '175', '60999999', '124501', '0'),
('3494', '211', '203', '65', '97775', '0'),
('2325', '202', '62', '55999999', '10472', '0'),
('1149', '247', '94', '769999981', '26832', '0'),
('3655', '56', '112', '70', '19979', '0'),
('2172', '116', '73', '519999981', '15052', '484'),
('1026', '21', '34', '65999999', '1649', '33'),
('415', '193', '117', '619999981', '101840', '0'),
('4628', '14', '11', '35', '801', '358'),
('3806', '5', '29', '680000019', '154', '287'),
('2426', '38', '41', '40', '3926', '353'),
('254', '75', '70', '54000001', '3000', '902'),
('4710', '214', '203', '680000019', '48675', '16000'),
('4580', '351', '322', '719999981', '103589', '35000'),
('2770', '196', '133', '65', '63216', '0'),
('3646', '665', '469', '680000019', '264186', '30000'),
('3882', '11', '5', '45', '1642', '0'),
('187', '252', '119', '830000019', '175607', '0'),
('184', '106', '54', '74000001', '13467', '0'),
('2884', '1902', '392', '619999981', '383071', '0'),
('4569', '85', '98', '55', '16987', '0'),
('3813', '69', '136', '669999981', '15775', '0'),
('469', '383', '80', '279999995', '30840', '0'),
('1289', '546', '85', '65999999', '101411', '0'),
('2720', '1100', '341', '85', '844052', '49000'),
('170', '129', '34', '75999999', '6303', '0'),
('2572', '36', '5', '69000001', '2050', '0'),
('2615', '112', '37', '30999999', '9104', '110'),
('3803', '375', '486', '730000019', '145395', '23000'),
('1822', '695', '137', '519999981', '43991', '0'),
('4550', '471', '435', '780000019', '246698', '64000'),
('441', '96', '44', '630000019', '27149', '0'),
('503', '69', '130', '669999981', '4695', '0'),
('1877', '199', '149', '70999999', '24019', '983'),
('3250', '184', '211', '619999981', '41727', '0'),
('4191', '28', '121', '669999981', '2518', '1000'),
('4059', '1959', '673', '730000019', '701607', '140000'),
('1758', '234', '98', '55999999', '30667', '0'),
('3381', '175', '248', '65', '52888', '0'),
('1668', '118', '88', '70', '4117', '0'),
('822', '78', '42', '69000001', '15885', '0'),
('2233', '799', '267', '75', '264318', '0'),
('388', '148', '131', '69000001', '25332', '0'),
('920', '21', '21', '54000001', '4288', '517'),
('3006', '34', '14', '75999999', '578', '588'),
('1221', '524', '174', '569999981', '89509', '2000'),
('2355', '247', '142', '65', '45900', '0'),
('2184', '84', '43', '65999999', '4285', '456'),
('649', '129', '12', '80', '23181', '6000'),
('4040', '108', '145', '40999999', '16268', '0'),
('1843', '216', '106', '70', '44143', '4000'),
('1324', '22', '18', '730000019', '524', '73'),
('3585', '944', '221', '44000001', '76199', '13000'),
('2253', '458', '204', '769999981', '281649', '21000'),
('4419', '13', '5', '619999981', '993', '998'),
('3012', '871', '366', '819999981', '561773', '28000'),
('2845', '235', '151', '630000019', '88714', '0'),
('3488', '157', '196', '65', '80574', '12000'),
('49', '90', '54', '719999981', '9808', '1000'),
('191', '50', '34', '730000019', '9007', '661'),
('4968', '51', '6', '70', '12417', '124'),
('2806', '25', '16', '74000001', '1311', '133'),
('1518', '1314', '242', '839999962', '534262', '39000'),
('4761', '131', '149', '45999999', '27198', '8000'),
('3203', '3054', '723', '79000001', '886204', '33000'),
('4482', '384', '359', '70', '200647', '24000'),
('3348', '66', '45', '35999999', '9928', '934'),
('2889', '801', '308', '730000019', '190132', '15000'),
('1616', '84', '73', '769999981', '10672', '802'),
('3812', '114', '110', '70999999', '35514', '15000'),
('4186', '13', '25', '54000001', '3740', '0'),
('630', '156', '61', '769999981', '63923', '0'),
('4100', '89', '170', '569999981', '57266', '14000'),
('4084', '207', '265', '569999981', '104072', '15000'),
('4072', '101', '238', '669999981', '36877', '0'),
('2007', '21', '36', '65', '3548', '282'),
('3245', '17', '39', '59000001', '2050', '275'),
('332', '376', '145', '769999981', '172493', '0'),
('2829', '', '', '69000001', '31', '0'),
('2694', '2054', '352', '85', '873649', '29000'),
('1559', '619', '97', '45', '39788', '0'),
('2000', '157', '124', '65', '45895', '1000'),
('1555', '232', '107', '55', '27580', '742'),
('4062', '322', '371', '75999999', '145270', '54000'),
('4781', '360', '362', '730000019', '175960', '43000'),
('2137', '1416', '288', '75', '113152', '0'),
('736', '146', '77', '75999999', '34520', '0'),
('4190', '304', '349', '60999999', '159868', '45000'),
('1312', '140', '97', '55999999', '9294', '251'),
('521', '817', '186', '75999999', '269033', '12000'),
('4092', '163', '275', '630000019', '67893', '18000'),
('221', '44', '38', '74000001', '6454', '733'),
('3317', '248', '190', '580000019', '52467', '0'),
('851', '224', '85', '780000019', '30618', '0'),
('530', '365', '60', '79000001', '101889', '0'),
('64', '49', '54', '810000038', '9903', '863'),
('2586', '145', '95', '719999981', '34910', '0'),
('2436', '11', '2', '50', '299', '29'),
('1394', '602', '174', '75999999', '143137', '10000'),
('1012', '506', '157', '780000019', '261069', '25000'),
('2649', '482', '226', '75', '190490', '26000'),
('1554', '662', '187', '75999999', '188887', '0'),
('4967', '33', '9', '769999981', '6053', '0'),
('3808', '48', '191', '719999981', '23756', '0'),
('2929', '88', '146', '719999981', '24104', '0'),
('4303', '258', '376', '64000001', '114241', '24000'),
('392', '95', '29', '70', '17982', '1000'),
('745', '115', '62', '580000019', '44394', '0'),
('2556', '118', '87', '65999999', '12845', '624'),
('2919', '1066', '330', '719999981', '220475', '20000'),
('2930', '32', '37', '60999999', '6528', '0'),
('1295', '31', '33', '630000019', '2133', '182'),
('2948', '255', '177', '59000001', '99989', '0'),
('739', '69', '42', '630000019', '32544', '0'),
('3031', '135', '165', '60999999', '40469', '0'),
('3511', '209', '225', '630000019', '56402', '17000'),
('1765', '232', '149', '630000019', '28584', '675'),
('1435', '402', '157', '780000019', '160776', '0'),
('3095', '173', '121', '45', '52052', '0'),
('4230', '7', '66', '69000001', '1920', '1000'),
('3937', '336', '355', '769999981', '181025', '38000'),
('1982', '87', '37', '50999999', '15939', '0'),
('208', '61', '39', '669999981', '12666', '629'),
('3259', '38', '24', '519999981', '4866', '969'),
('948', '234', '117', '780000019', '225122', '0'),
('322', '75', '101', '65999999', '6549', '934'),
('4752', '16', '1', '220000005', '292', '353'),
('4050', '290', '225', '419999981', '30570', '12000'),
('2618', '316', '251', '79000001', '132149', '5000'),
('4564', '79', '185', '680000019', '31254', '0'),
('483', '339', '147', '719999981', '92924', '19000'),
('3092', '189', '190', '680000019', '94892', '0'),
('1080', '88', '42', '50', '7159', '247'),
('1474', '38', '38', '569999981', '7242', '0'),
('3925', '479', '526', '619999981', '199039', '82000'),
('3335', '44', '91', '70999999', '9305', '0'),
('3545', '451', '344', '64000001', '75669', '19000'),
('523', '119', '63', '65999999', '39306', '0'),
('3779', '181', '221', '70', '106111', '49000'),
('777', '27', '20', '569999981', '2427', '127'),
('604', '93', '68', '60', '42765', '0'),
('4021', '524', '411', '680000019', '155153', '58000'),
('291', '394', '242', '60999999', '39690', '0'),
('1343', '822', '149', '79000001', '207287', '15000'),
('4022', '1498', '750', '780000019', '522030', '80000'),
('3321', '383', '265', '70', '141663', '20000'),
('4921', '6', '6', '719999981', '33', '187'),
('3811', '153', '128', '59000001', '48019', '13000'),
('2050', '204', '112', '50999999', '14962', '704'),
('1669', '376', '128', '69000001', '45031', '0'),
('1326', '683', '197', '64000001', '157519', '2000'),
('2398', '262', '120', '59000001', '25883', '0'),
('979', '256', '59', '370000005', '36363', '1000'),
('3166', '49', '78', '70999999', '30587', '3000'),
('2656', '321', '33', '839999962', '70233', '0'),
('829', '95', '47', '55999999', '40346', '1000'),
('927', '271', '119', '45999999', '73539', '0'),
('4543', '591', '403', '669999981', '305008', '52000'),
('4776', '64', '119', '780000019', '28276', '31000'),
('1729', '888', '215', '80', '123090', '4000'),
('2114', '836', '299', '75999999', '293662', '0'),
('1535', '63', '12', '719999981', '983', '100'),
('4139', '55', '44', '839999962', '30434', '5000'),
('2925', '117', '65', '50', '15315', '915'),
('3199', '237', '278', '730000019', '112138', '12000'),
('1818', '81', '42', '55', '9868', '217'),
('2285', '152', '94', '59000001', '37479', '0'),
('379', '96', '45', '60', '22797', '0'),
('364', '15', '17', '40', '802', '79'),
('2798', '216', '202', '69000001', '54787', '0'),
('3836', '22', '66', '55999999', '1389', '0'),
('4881', '1', '2', '680000019', '90', '139'),
('1534', '571', '168', '669999981', '171568', '0'),
('3480', '75', '138', '50999999', '13026', '0'),
('4321', '28', '122', '70999999', '11347', '5000'),
('3223', '48', '63', '40999999', '4122', '0'),
('705', '117', '44', '680000019', '41310', '0'),
('2704', '279', '363', '70', '68883', '7000'),
('1', '88', '69', '80', '10718', '691'),
('4636', '59', '29', '60', '13279', '0'),
('2911', '289', '234', '70999999', '101386', '0'),
('1161', '314', '103', '70', '27766', '0'),
('4820', '20', '35', '569999981', '4091', '987'),
('1217', '77', '41', '379999995', '8176', '272'),
('3219', '188', '222', '74000001', '35137', '10000'),
('3367', '31', '90', '619999981', '2437', '580'),
('1759', '1137', '146', '75', '261317', '20000'),
('3376', '626', '334', '780000019', '583341', '24000'),
('2865', '231', '154', '75', '83786', '0'),
('1528', '261', '132', '65999999', '57038', '0'),
('2920', '383', '224', '64000001', '164608', '10000'),
('3007', '23', '30', '780000019', '9689', '1000'),
('4697', '122', '45', '74000001', '15978', '15000'),
('609', '87', '43', '680000019', '83269', '0'),
('411', '90', '54', '530000019', '6143', '0'),
('3763', '225', '290', '70999999', '92599', '21000'),
('1280', '43', '8', '519999981', '1434', '27'),
('551', '273', '114', '75999999', '149108', '0'),
('4019', '220', '173', '50', '49888', '25000'),
('2882', '57', '88', '69000001', '10896', '415'),
('1516', '40', '19', '45', '2236', '193'),
('1200', '187', '70', '64000001', '18693', '0'),
('4869', '95', '159', '69000001', '13523', '0'),
('2311', '128', '77', '54000001', '42737', '781'),
('4111', '84', '168', '59000001', '60407', '11000'),
('3035', '119', '167', '669999981', '146019', '0'),
('335', '532', '162', '45999999', '28589', '0'),
('1519', '343', '142', '569999981', '47573', '881'),
('1373', '241', '145', '65', '38438', '0'),
('1488', '138', '93', '64000001', '16215', '401'),
('2005', '2113', '271', '810000038', '809474', '10000'),
('1137', '27', '36', '630000019', '1591', '75'),
('2330', '108', '75', '69000001', '10018', '0'),
('112', '100', '27', '65999999', '6484', '1000'),
('418', '138', '38', '730000019', '39451', '0'),
('1187', '784', '199', '65999999', '181225', '0'),
('3855', '8', '', '30', '125', '33'),
('2474', '560', '196', '54000001', '71153', '0'),
('2602', '24', '30', '65', '1950', '360'),
('1816', '605', '207', '680000019', '97938', '0'),
('2918', '638', '66', '80', '129799', '46000'),
('923', '393', '142', '64000001', '146134', '0'),
('4941', '24', '1', '74000001', '2258', '763'),
('245', '217', '56', '59000001', '25193', '2000'),
('1423', '862', '197', '780000019', '225102', '16000'),
('598', '322', '67', '69000001', '145257', '0'),
('3267', '97', '160', '70999999', '19147', '0'),
('2421', '217', '127', '619999981', '61321', '0'),
('2765', '73', '82', '69000001', '12160', '307'),
('4449', '210', '228', '580000019', '54101', '15000'),
('4623', '19', '10', '719999981', '744', '1000'),
('2719', '424', '147', '55999999', '65499', '0'),
('1922', '816', '235', '80', '350698', '26000'),
('2833', '559', '251', '70', '298590', '0'),
('2347', '526', '351', '75', '84070', '0'),
('2370', '118', '94', '55999999', '30255', '743'),
('2846', '291', '175', '65', '81334', '0'),
('3539', '125', '163', '55', '35888', '0'),
('2128', '392', '191', '669999981', '185338', '0'),
('2115', '105', '74', '45999999', '23408', '810'),
('359', '647', '197', '839999962', '681857', '14000'),
('123', '128', '87', '74000001', '13640', '3000'),
('2639', '13', '40', '730000019', '1290', '587'),
('955', '142', '97', '580000019', '60326', '2000'),
('433', '331', '180', '730000019', '92464', '19000'),
('182', '251', '136', '680000019', '74957', '0'),
('2963', '235', '248', '64000001', '79855', '0'),
('2695', '631', '208', '680000019', '286178', '0'),
('2099', '514', '185', '59000001', '132954', '0'),
('4131', '16', '31', '75999999', '2482', '0'),
('1508', '231', '122', '769999981', '22145', '756'),
('3901', '3', '3', '810000038', '15', '66'),
('3409', '169', '174', '65', '163665', '9000'),
('4886', '6', '15', '40', '436', '378'),
('141', '452', '143', '680000019', '59941', '0'),
('1178', '789', '145', '70', '315549', '0'),
('1703', '157', '72', '49000001', '7909', '261'),
('799', '192', '69', '75', '54631', '0'),
('1114', '752', '134', '719999981', '175524', '0'),
('813', '391', '166', '830000019', '623757', '0'),
('660', '93', '37', '65', '17322', '853'),
('4503', '212', '233', '569999981', '47498', '10000'),
('4563', '17', '23', '630000019', '1354', '523'),
('2307', '6', '7', '54000001', '262', '11'),
('2737', '159', '16', '60', '14486', '467'),
('1815', '103', '80', '719999981', '9395', '0'),
('1845', '107', '103', '50999999', '44885', '478'),
('1500', '91', '82', '55999999', '8070', '255'),
('700', '86', '67', '75', '29385', '979'),
('1924', '236', '121', '55', '30058', '800'),
('3342', '37', '103', '49000001', '5332', '431'),
('510', '171', '84', '569999981', '92106', '2000'),
('3152', '22', '46', '669999981', '2792', '371'),
('2739', '175', '96', '70999999', '46951', '0'),
('802', '36', '23', '65', '3513', '423'),
('1081', '162', '65', '59000001', '18973', '0'),
('3072', '17', '6', '530000019', '922', '39'),
('3221', '119', '130', '60', '35510', '0'),
('2820', '1413', '323', '719999981', '530870', '11000'),
('3459', '447', '363', '70', '118684', '24000'),
('4812', '91', '159', '60', '28621', '11000'),
('4195', '2', '', '54000001', '23', '48'),
('2971', '545', '341', '70', '248468', '0'),
('2935', '75', '69', '75', '14831', '0'),
('1047', '53', '24', '279999995', '2724', '436'),
('192', '650', '149', '90', '790926', '14000'),
('1869', '25', '39', '669999981', '1966', '97'),
('4060', '249', '349', '830000019', '170155', '60000'),
('2516', '172', '95', '75', '15337', '0'),
('3258', '2', '', '45', '215', '38'),
('1430', '93', '51', '630000019', '4617', '614'),
('3339', '194', '156', '60', '76207', '0'),
('2823', '74', '81', '65', '27689', '1000'),
('3652', '211', '186', '569999981', '95437', '9000'),
('2844', '165', '160', '730000019', '37635', '0'),
('537', '248', '98', '65999999', '63855', '0'),
('4878', '111', '177', '60', '28041', '0'),
('409', '46', '18', '430000019', '1339', '220'),
('2981', '211', '230', '64000001', '166610', '0'),
('2813', '392', '209', '619999981', '86374', '3000'),
('122', '128', '79', '80', '19026', '0'),
('1142', '318', '156', '669999981', '135404', '0'),
('1645', '902', '246', '860000038', '417971', '28000'),
('2488', '91', '114', '65999999', '18762', '708'),
('919', '49', '30', '530000019', '8005', '417'),
('1865', '215', '105', '65', '28130', '0'),
('4206', '118', '232', '69000001', '36494', '11000'),
('1024', '7', '8', '630000019', '336', '67'),
('3287', '259', '306', '74000001', '124222', '23000'),
('1171', '182', '67', '59000001', '13010', '0'),
('2875', '111', '43', '580000019', '2618', '411'),
('95', '120', '65', '79000001', '15277', '1000'),
('4748', '30', '74', '45', '1758', '0'),
('1511', '1171', '205', '819999981', '610568', '29000'),
('3690', '47', '88', '44000001', '19671', '0'),
('1211', '1015', '206', '74000001', '181737', '10000'),
('943', '12', '25', '60', '1427', '88'),
('3468', '176', '203', '55999999', '75347', '0'),
('39', '113', '61', '74000001', '10791', '0'),
('2923', '127', '201', '719999981', '32188', '0'),
('329', '228', '118', '719999981', '71217', '0'),
('4098', '3', '1', '619999981', '292', '14'),
('629', '39', '19', '680000019', '3665', '247'),
('1364', '643', '181', '55', '145350', '0'),
('3824', '583', '576', '80', '190030', '30000'),
('372', '89', '52', '74000001', '12980', '845'),
('1613', '34', '25', '60', '709', '139'),
('1610', '593', '250', '810000038', '585659', '0'),
('3909', '4', '6', '55999999', '385', '389'),
('501', '374', '144', '59000001', '29629', '0'),
('452', '258', '159', '55', '19234', '0'),
('267', '44', '24', '34000001', '1955', '438'),
('626', '189', '37', '65999999', '200077', '0'),
('4218', '2536', '733', '719999981', '548573', '118000'),
('3421', '452', '391', '74000001', '270238', '19000'),
('4527', '102', '156', '730000019', '45580', '18000'),
('3820', '219', '359', '74000001', '68211', '14000'),
('2847', '117', '192', '669999981', '44208', '0'),
('3247', '22', '53', '65', '2646', '535'),
('1764', '388', '104', '329999995', '17309', '612'),
('994', '30', '34', '69000001', '5275', '508'),
('3071', '248', '198', '60', '73368', '0'),
('1335', '267', '67', '64000001', '35312', '0'),
('3019', '98', '135', '65', '61269', '0'),
('2917', '10', '28', '65', '739', '339'),
('4946', '83', '27', '769999981', '42402', '0'),
('1699', '207', '140', '55999999', '62272', '2000'),
('4774', '117', '202', '60', '58752', '21000'),
('4200', '12', '10', '34000001', '761', '566'),
('3712', '2', '2', '669999981', '19', '24'),
('2507', '53', '50', '64000001', '7228', '414'),
('2545', '2301', '400', '80', '470501', '0'),
('1955', '38', '51', '60999999', '2953', '480'),
('1931', '674', '198', '719999981', '118483', '0'),
('708', '83', '53', '719999981', '14112', '619'),
('4863', '56', '123', '580000019', '8885', '0'),
('1084', '418', '125', '45999999', '55398', '891'),
('2499', '50', '49', '69000001', '2670', '311'),
('2993', '357', '161', '680000019', '57811', '0'),
('3056', '107', '79', '60', '26849', '3000'),
('2459', '316', '134', '64000001', '130070', '0'),
('4576', '918', '378', '569999981', '242420', '56000'),
('1475', '162', '86', '469999981', '9361', '378'),
('584', '183', '64', '780000019', '94139', '0'),
('2866', '197', '131', '680000019', '47203', '0'),
('3598', '29', '16', '569999981', '1245', '0'),
('3924', '51', '22', '379999995', '1321', '238'),
('1800', '242', '114', '50999999', '68417', '0'),
('449', '62', '21', '530000019', '4996', '843'),
('102', '418', '164', '780000019', '139432', '0'),
('4957', '28', '14', '810000038', '8739', '0'),
('522', '181', '81', '69000001', '85362', '0'),
('3783', '10', '23', '74000001', '591', '5000'),
('19', '706', '157', '819999981', '215340', '16000'),
('1117', '102', '51', '669999981', '5613', '0'),
('2769', '364', '148', '75', '87331', '18000'),
('3387', '279', '241', '65999999', '67824', '0'),
('4376', '37', '71', '69000001', '11191', '0'),
('3564', '144', '248', '70', '40618', '0'),
('3010', '42', '67', '619999981', '5664', '921'),
('947', '40', '19', '70', '666', '91'),
('505', '55', '15', '519999981', '21079', '818'),
('268', '189', '102', '680000019', '9830', '1000'),
('1079', '88', '56', '49000001', '16260', '296'),
('3978', '50', '31', '480000019', '7354', '0'),
('716', '132', '27', '730000019', '36624', '0'),
('502', '9', '9', '619999981', '240', '37'),
('624', '365', '120', '780000019', '75675', '0'),
('2198', '212', '46', '59000001', '22649', '1000'),
('1244', '231', '70', '40999999', '36491', '509'),
('4170', '9', '17', '519999981', '704', '406'),
('1477', '1144', '192', '70999999', '207613', '4000'),
('3379', '193', '238', '64000001', '30160', '0'),
('959', '296', '111', '74000001', '73347', '0'),
('1900', '742', '141', '70999999', '103241', '5000'),
('2289', '16', '45', '75', '695', '70'),
('319', '18', '15', '45', '870', '76'),
('4299', '281', '246', '630000019', '159931', '22000'),
('1395', '355', '90', '45999999', '16340', '356'),
('3665', '61', '74', '55999999', '12128', '0'),
('2805', '436', '250', '65', '69569', '0'),
('315', '10', '2', '569999981', '763', '135'),
('2299', '2685', '478', '830000019', '980946', '15000'),
('3017', '342', '345', '70', '208422', '3000'),
('2206', '1509', '287', '769999981', '299127', '0'),
('1342', '183', '85', '580000019', '11388', '652'),
('3609', '741', '424', '65', '270226', '57000'),
('2165', '49', '45', '430000019', '5928', '243'),
('2399', '23', '52', '69000001', '1578', '91'),
('2979', '2192', '459', '70', '296787', '0'),
('2913', '174', '90', '54000001', '29285', '0'),
('4672', '154', '218', '64000001', '47988', '35000'),
('4910', '1', '1', '519999981', '15', '9'),
('1381', '674', '211', '669999981', '181058', '0'),
('1398', '1', '1', '279999995', '275', '10'),
('644', '147', '75', '769999981', '33850', '0'),
('1718', '438', '161', '669999981', '89806', '0'),
('4512', '174', '61', '55999999', '15448', '15000'),
('3807', '154', '218', '530000019', '18566', '0'),
('949', '29', '28', '70', '1524', '166'),
('3301', '187', '219', '65', '114553', '0'),
('980', '70', '63', '619999981', '19774', '355'),
('217', '71', '41', '519999981', '3701', '903'),
('4530', '28', '48', '580000019', '6025', '0'),
('93', '65', '27', '69000001', '5786', '573'),
('2257', '2814', '406', '70999999', '179235', '13000'),
('1273', '159', '95', '680000019', '11101', '633'),
('1039', '181', '110', '65', '23302', '1000'),
('2777', '190', '106', '55', '15388', '0'),
('3843', '2', '3', '719999981', '57', '88'),
('944', '696', '99', '730000019', '160511', '11000'),
('3148', '29', '29', '619999981', '5154', '314'),
('1632', '394', '127', '65999999', '160440', '0'),
('4747', '307', '412', '719999981', '93548', '23000'),
('2408', '86', '73', '519999981', '12570', '771'),
('4052', '474', '383', '669999981', '246803', '108000'),
('1906', '133', '68', '719999981', '38273', '0'),
('1580', '673', '205', '44000001', '38985', '0'),
('4075', '162', '264', '59000001', '47169', '17000'),
('4899', '155', '159', '60', '35654', '20000'),
('2663', '410', '151', '50999999', '93748', '1000'),
('3999', '2326', '775', '70', '456260', '97000'),
('2314', '30', '4', '480000019', '1524', '31'),
('4441', '83', '166', '680000019', '23323', '10000'),
('2855', '329', '232', '79000001', '90827', '26000'),
('4846', '2', '3', '40', '60', '381'),
('1193', '289', '112', '64000001', '161858', '0'),
('2028', '166', '135', '769999981', '24921', '0'),
('1825', '109', '75', '70', '6000', '595'),
('2997', '44', '80', '730000019', '14247', '0'),
('3124', '19', '47', '50999999', '3174', '376'),
('162', '150', '66', '80', '29839', '0'),
('550', '42', '20', '60', '17349', '855'),
('3288', '214', '187', '65999999', '69860', '0'),
('4334', '66', '113', '519999981', '8913', '0'),
('1565', '308', '66', '20999999', '19412', '0'),
('778', '408', '71', '70', '59041', '0'),
('165', '171', '57', '719999981', '25857', '0'),
('2341', '600', '231', '619999981', '126746', '0'),
('383', '245', '183', '719999981', '142293', '14000'),
('2438', '262', '140', '50999999', '28606', '0'),
('346', '154', '79', '780000019', '26310', '0'),
('4338', '434', '339', '64000001', '164238', '33000'),
('4330', '90', '166', '65', '62424', '13000'),
('1896', '179', '81', '580000019', '29661', '0'),
('3554', '320', '328', '719999981', '109873', '33000'),
('4171', '113', '203', '669999981', '85833', '17000'),
('887', '212', '75', '69000001', '50311', '0'),
('1356', '246', '132', '70', '41313', '0'),
('1677', '301', '108', '619999981', '94049', '0'),
