('748', 'WyattEarp', '1994', 'USA', '212', 'English', 'PG13', '25052000', '63000000'),
('749', 'AceVenturaWhenNatureCalls', '1995', 'USA', '90', 'English', 'PG13', '108360000', '30000000'),
('750', 'Apollo13', '1995', 'USA', '140', 'English', 'PG', '172071312', '62000000'),
('751', 'Assassins', '1995', 'France', '132', 'English', 'R', '30306268', '50000000'),
('752', 'Babe', '1995', 'Australia', '91', 'English', 'G', '66600000', '30000000'),
('753', 'BadBoys', '1995', 'USA', '119', 'English', 'R', '65807024', '19000000'),
('754', 'Bang', '1995', 'USA', '98', 'English', '', '', ''),
('755', 'BatmanForever', '1995', 'USA', '121', 'English', 'PG13', '184031112', '100000000'),
('756', 'BeforeSunrise', '1995', 'USA', '105', 'English', 'R', '5400000', '2500000'),
('757', 'Braveheart', '1995', 'USA', '178', 'English', 'R', '75600000', '72000000'),
('758', 'Casino', '1995', 'USA', '178', 'English', 'R', '42438300', '52000000'),
('759', 'Casper', '1995', 'USA', '100', 'English', 'PG', '100328194', '50000000'),
('760', 'Clueless', '1995', 'USA', '97', 'English', 'PG13', '56631572', '12000000'),
('761', 'Congo', '1995', 'USA', '109', 'English', 'PG13', '81022333', '50000000'),
('762', 'Copycat', '1995', 'USA', '123', 'English', 'R', '32051917', '20000000'),
('763', 'CrimsonTide', '1995', 'USA', '123', 'English', 'R', '91400000', '53000000'),
('764', 'CutthroatIsland', '1995', 'USA', '124', 'English', 'PG13', '11000000', '98000000'),
('765', 'DeadManWalking', '1995', 'UK', '122', 'English', 'R', '39025000', '11000000'),
('766', 'Desperado', '1995', 'USA', '104', 'English', 'R', '25625110', '7000000'),
('767', 'DieHardwithaVengeance', '1995', 'USA', '128', 'English', 'R', '100012500', '90000000'),
('768', 'FirstKnight', '1995', 'USA', '134', 'English', 'PG13', '37600435', '55000000'),
('769', 'FourRooms', '1995', 'USA', '110', 'English', 'R', '4301331', '4000000'),
('770', 'Friday', '1995', 'USA', '97', 'English', 'R', '27900000', '3500000'),
('771', 'GetShorty', '1995', 'USA', '105', 'English', 'R', '72077000', '30250000'),
('772', 'GoldenEye', '1995', 'UK', '130', 'English', 'PG13', '106635996', '58000000'),
('773', 'Hackers', '1995', 'USA', '107', 'English', 'PG13', '7564000', '20000000'),
('774', 'HalloweenTheCurseofMichaelMyers', '1995', 'USA', '93', 'English', 'R', '15126948', '5000000'),
('775', 'HomefortheHolidays', '1995', 'USA', '103', 'English', 'PG13', '17518220', '20000000'),
('776', 'Jade', '1995', 'USA', '107', 'English', 'R', '9795017', '50000000'),
('777', 'JeffersoninParis', '1995', 'France', '139', 'English', 'PG13', '2474000', '14000000'),
('778', 'Kids', '1995', 'USA', '91', 'English', '', '7417210', '1500000'),
('779', 'KissofDeath', '1995', 'USA', '101', 'English', 'R', '14942422', '40000000'),
('780', 'LeavingLasVegas', '1995', 'USA', '111', 'English', 'R', '31968347', '3600000'),
('781', 'Mallrats', '1995', 'USA', '123', 'English', 'R', '2122561', '6000000'),
('782', 'MoneyTrain', '1995', 'USA', '105', 'English', 'R', '35324232', '68000000'),
('783', 'MortalKombat', '1995', 'USA', '101', 'English', 'PG13', '70360285', '18000000'),
('784', 'MrHollandsOpus', '1995', 'USA', '143', 'English', 'PG', '82528097', '6500000'),
('785', 'Nixon', '1995', 'USA', '212', 'English', 'R', '13560960', '50000000'),
('786', 'Outbreak', '1995', 'USA', '127', 'English', 'R', '67823573', '50000000'),
('787', 'Pocahontas', '1995', 'USA', '84', 'English', 'G', '141600000', '55000000'),
('788', 'RichardIII', '1995', 'UK', '104', 'English', 'R', '2600000', '6000000'),
('789', 'RobRoy', '1995', 'USA', '139', 'English', 'R', '31600000', '28000000'),
('790', 'RumbleintheBronx', '1995', 'HongKong', '89', 'Cantonese', 'R', '32333860', '7500000'),
('791', 'Se7en', '1995', 'USA', '127', 'English', 'R', '100125340', '33000000'),
('792', 'SenseandSensibility', '1995', 'USA', '136', 'English', 'PG', '42700000', '16500000'),
('793', 'Showgirls', '1995', 'France', '131', 'English', 'NC17', '20302961', '45000000'),
('794', 'Species', '1995', 'USA', '108', 'English', 'R', '60054449', '35000000'),
('795', 'TalesfromtheCryptDemonKnight', '1995', 'USA', '92', 'English', 'R', '21088568', '13000000'),
('796', 'TalesfromtheHood', '1995', 'USA', '98', 'English', 'R', '11797927', '6000000'),
('797', 'TankGirl', '1995', 'USA', '104', 'English', 'R', '4064333', '25000000'),
('798', 'TheAmericanPresident', '1995', 'USA', '114', 'English', 'PG13', '65000000', '62000000'),
('799', 'TheBridgesofMadisonCounty', '1995', 'USA', '135', 'English', 'PG13', '70960517', '35000000'),
('800', 'TheBrothersMcMullen', '1995', 'USA', '98', 'English', 'R', '10246600', '25000'),
('801', 'TheHorsemanontheRoof', '1995', 'France', '135', 'French', 'R', '1877179', ''),
('802', 'TheIncrediblyTrueAdventureofTwoGirlsinLove', '1995', 'USA', '94', 'English', 'R', '1977544', '250000'),
('803', 'TheIndianintheCupboard', '1995', 'USA', '96', 'English', 'PG', '35617599', '45000000'),
('804', 'TheJerkyBoys', '1995', 'USA', '82', 'English', 'R', '7557877', ''),
('805', 'TheNet', '1995', 'USA', '114', 'English', 'PG13', '50728000', '22000000'),
('806', 'ThePerezFamily', '1995', 'USA', '113', 'English', 'R', '2832826', '11000000'),
('807', 'TheProphecy', '1995', 'USA', '98', 'English', 'R', '16115878', '8000000'),
('808', 'TheQuickandtheDead', '1995', 'Japan', '107', 'English', 'R', '18636537', '32000000'),
('809', 'TheScarletLetter', '1995', 'USA', '135', 'English', 'R', '10400000', '50000000'),
('810', 'TheUsualSuspects', '1995', 'USA', '106', 'English', 'R', '23272306', '6000000'),
('811', 'ThingstoDoinDenverWhenYoureDead', '1995', 'USA', '115', 'English', 'R', '529766', '7000000'),
('812', 'ToDieFor', '1995', 'USA', '106', 'English', 'R', '21200000', '20000000'),
('813', 'ToyStory', '1995', 'USA', '74', 'English', 'G', '191796233', '30000000'),
('814', 'UnderSiege2DarkTerritory', '1995', 'USA', '92', 'English', 'R', '50024083', '60000000'),
('815', 'VampireinBrooklyn', '1995', 'USA', '100', 'English', 'R', '19900000', '20000000'),
('816', 'Virtuosity', '1995', 'USA', '106', 'English', 'R', '24048000', '30000000'),
('817', 'Waterworld', '1995', 'USA', '176', 'English', 'PG13', '88246220', '175000000'),
('818', 'WelcometotheDollhouse', '1995', 'USA', '88', 'English', 'R', '4771000', '800000'),
('819', 'AThinLineBetweenLoveandHate', '1996', 'USA', '108', 'English', 'R', '34746109', '8000000'),
('820', 'ATimetoKill', '1996', 'USA', '149', 'English', 'R', '108706165', '40000000'),
('821', 'AlbinoAlligator', '1996', 'USA', '97', 'English', 'R', '326308', '5000000'),
('822', 'Basquiat', '1996', 'USA', '108', 'English', 'R', '2961991', '3300000'),
('823', 'BeavisandButtHeadDoAmerica', '1996', 'USA', '81', 'English', 'PG13', '63071133', '12000000'),
('824', 'BloodandWine', '1996', 'USA', '101', 'English', 'R', '1075288', '22000000'),
('825', 'Bogus', '1996', 'USA', '110', 'English', 'PG', '4357000', '30000000'),
('826', 'BottleRocket', '1996', 'USA', '91', 'English', 'R', '1040879', '7000000'),
('827', 'Bound', '1996', 'USA', '109', 'English', 'R', '3798532', '4500000'),
('828', 'BrokenArrow', '1996', 'USA', '108', 'English', 'R', '70450000', '50000000'),
('829', 'ChainReaction', '1996', 'USA', '107', 'English', 'PG13', '20550712', '50000000'),
('830', 'CityHall', '1996', 'USA', '111', 'English', 'R', '20300000', '40000000'),
('831', 'CourageUnderFire', '1996', 'USA', '116', 'English', 'R', '58918501', '46000000'),
('832', 'Daylight', '1996', 'USA', '114', 'English', 'PG13', '32885565', '80000000'),
('833', 'DragonHeart', '1996', 'USA', '103', 'English', 'PG13', '51317350', '57000000'),
('834', 'Eraser', '1996', 'USA', '115', 'English', 'R', '101228120', '100000000'),
('835', 'EscapefromLA', '1996', 'USA', '101', 'English', 'R', '25407250', '50000000'),
('836', 'EveryoneSaysILoveYou', '1996', 'USA', '101', 'English', 'R', '9714482', '20000000'),
('837', 'Evita', '1996', 'USA', '135', 'English', 'PG', '49994804', '55000000'),
('838', 'ExecutiveDecision', '1996', 'USA', '133', 'English', 'R', '68750000', '55000000'),
('839', 'ExtremeMeasures', '1996', 'USA', '118', 'English', 'R', '17305211', '38000000'),
('840', 'EyeforanEye', '1996', 'USA', '101', 'English', 'R', '53146000', '20000000'),
('841', 'Faithful', '1996', 'USA', '91', 'English', 'R', '2104000', '13000000'),
('842', 'Fled', '1996', 'USA', '105', 'English', 'R', '17100000', '25000000'),
('843', 'Flipper', '1996', 'USA', '95', 'English', 'PG', '20047715', '25530000'),
('844', 'FlirtingwithDisaster', '1996', 'USA', '92', 'English', 'R', '14891000', '7000000'),
('845', 'Freeway', '1996', 'USA', '102', 'English', 'R', '', '3000000'),
('846', 'FromDuskTillDawn', '1996', 'USA', '108', 'English', 'R', '25753840', '19000000'),
('847', 'GetontheBus', '1996', 'USA', '120', 'English', 'R', '5731103', '2400000'),
('848', 'GhostsofMississippi', '1996', 'USA', '130', 'English', 'PG13', '13052741', '36000000'),
('849', 'Girl6', '1996', 'USA', '108', 'English', 'R', '4903000', '12000000'),
('850', 'Hamlet', '1996', 'UK', '150', 'English', 'PG13', '4414535', '18000000'),
('851', 'Hamlet', '1996', 'UK', '150', 'English', 'PG13', '4414535', '18000000'),
('852', 'HappyGilmore', '1996', 'USA', '92', 'English', 'PG13', '38624000', '12000000'),
('853', 'HarriettheSpy', '1996', 'USA', '100', 'English', 'PG', '26539321', '13000000'),
('854', 'IndependenceDay', '1996', 'USA', '154', 'English', 'PG13', '306124059', '75000000'),
('855', 'JerryMaguire', '1996', 'USA', '139', 'English', 'R', '153620822', '50000000'),
('856', 'JingleAlltheWay', '1996', 'USA', '94', 'English', 'PG', '60573641', '60000000'),
('857', 'KamaSutraATaleofLove', '1996', 'USA', '109', 'English', 'R', '4109095', '3000000'),
('858', 'KansasCity', '1996', 'France', '116', 'English', 'R', '1292527', '19000000'),
('859', 'Kingpin', '1996', 'USA', '117', 'English', 'PG13', '24944213', '27000000'),
('860', 'LoneStar', '1996', 'USA', '135', 'English', 'R', '13269963', '5000000'),
('861', 'LoveandOtherCatastrophes', '1996', 'Australia', '76', 'English', 'R', '212285', '250000'),
('862', 'MarsAttacks', '1996', 'USA', '106', 'English', 'PG13', '37754208', '70000000'),
('863', 'MarvinsRoom', '1996', 'USA', '98', 'English', 'PG13', '12782508', '23000000'),
('864', 'MaryReilly', '1996', 'USA', '108', 'English', 'R', '5600000', '47000000'),
('865', 'MaximumRisk', '1996', 'USA', '101', 'English', 'R', '14095303', '25000000'),
('866', 'MichaelCollins', '1996', 'UK', '133', 'English', 'R', '11030963', '28000000'),
('867', 'MissionImpossible', '1996', 'USA', '110', 'English', 'PG13', '180965237', '80000000'),
('868', 'MrsWinterbourne', '1996', 'USA', '105', 'English', 'PG13', '10070000', '25000000'),
('869', 'Multiplicity', '1996', 'USA', '117', 'English', 'PG13', '20101861', '45000000'),
('870', 'MyFellowAmericans', '1996', 'USA', '101', 'English', 'PG13', '22294341', '21500000'),
('871', 'Phenomenon', '1996', 'USA', '123', 'English', 'PG', '104632573', '32000000'),
('872', 'Ransom', '1996', 'USA', '139', 'English', 'R', '136448821', '80000000'),
('873', 'RomeoJuliet', '1996', 'USA', '120', 'English', 'PG13', '46338728', '14500000'),
('874', 'Scream', '1996', 'USA', '103', 'English', 'R', '103001286', '15000000'),
('875', 'SetItOff', '1996', 'USA', '123', 'English', 'R', '36049108', '9000000'),
('876', 'SgtBilko', '1996', 'USA', '93', 'English', 'PG', '30400000', '39000000'),
('877', 'ShestheOne', '1996', 'USA', '96', 'English', 'R', '9449219', '3500000'),
('878', 'Shine', '1996', 'Australia', '105', 'English', 'PG13', '35811509', '5500000'),
('879', 'SilentTrigger', '1996', 'Canada', '88', 'English', 'R', '', '9000000'),
('880', 'Sleepers', '1996', 'USA', '147', 'English', 'R', '53300852', '44000000'),
('881', 'SlingBlade', '1996', 'USA', '148', 'English', 'R', '24475416', '890000'),
('882', 'SpaceJam', '1996', 'USA', '88', 'English', 'PG', '90443603', '80000000'),
('883', 'SpyHard', '1996', 'USA', '81', 'English', 'PG13', '26906039', '18000000'),
('884', 'StarTrekFirstContact', '1996', 'USA', '111', 'English', 'PG13', '92001027', '45000000'),
('885', 'Striptease', '1996', 'USA', '117', 'English', 'R', '32800000', '40000000'),
('886', 'Swingers', '1996', 'USA', '96', 'English', 'R', '4505922', '200000'),
('887', 'ThatThingYouDo', '1996', 'USA', '149', 'English', 'PG', '25809813', '26000000'),
('888', 'TheAdventuresofPinocchio', '1996', 'UK', '90', 'Italian', 'G', '15091542', '25000000'),
('889', 'TheCableGuy', '1996', 'USA', '96', 'English', 'PG13', '60154431', '47000000'),
('890', 'TheCraft', '1996', 'USA', '101', 'English', 'R', '24881000', '15000000'),
('891', 'TheDress', '1996', 'Netherlands', '95', 'Dutch', '', '', '2650000'),
('892', 'TheEnglishPatient', '1996', 'USA', '162', 'English', 'R', '78651430', '27000000'),
('893', 'TheFan', '1996', 'USA', '116', 'English', 'R', '18573791', '55000000'),
('894', 'TheFirstWivesClub', '1996', 'USA', '103', 'English', 'PG', '105444419', '26000000'),
('895', 'TheFuneral', '1996', 'USA', '99', 'English', 'R', '1227324', '12500000'),
('896', 'TheGhostandtheDarkness', '1996', 'USA', '110', 'English', 'R', '38553833', '55000000'),
('897', 'TheGlimmerMan', '1996', 'USA', '91', 'English', 'R', '20400913', '45000000'),
('898', 'TheHunchbackofNotreDame', '1996', 'USA', '91', 'English', 'G', '100117603', '100000000'),
('899', 'TheIslandofDrMoreau', '1996', 'USA', '99', 'English', 'PG13', '27663982', '40000000'),
('900', 'TheJuror', '1996', 'USA', '118', 'English', 'R', '44834712', '44000000'),
('901', 'TheLastBigThing', '1996', 'USA', '98', 'English', 'R', '22434', ''),
('902', 'TheLongKissGoodnight', '1996', 'USA', '121', 'English', 'R', '33328051', '65000000'),
('903', 'TheMirrorHasTwoFaces', '1996', 'USA', '122', 'English', 'PG13', '41252428', '42000000'),
('904', 'TheNuttyProfessor', '1996', 'USA', '95', 'English', 'PG13', '128769345', '54000000'),
('905', 'ThePallbearer', '1996', 'USA', '98', 'English', 'PG13', '', '8000000'),
('906', 'ThePhantom', '1996', 'Australia', '100', 'English', 'PG', '17300889', '45000000'),
('907', 'TheRock', '1996', 'USA', '136', 'English', 'R', '134006721', '75000000'),
('908', 'Thinner', '1996', 'USA', '93', 'English', 'R', '15171475', '8500000'),
('909', 'TinCup', '1996', 'USA', '135', 'English', 'R', '53854588', '45000000'),
('910', 'Trainspotting', '1996', 'UK', '94', 'English', 'R', '16501785', '3500000'),
('911', 'TreesLounge', '1996', 'USA', '95', 'English', 'R', '695229', '1300000'),
('912', 'Twister', '1996', 'USA', '113', 'English', 'PG13', '241688385', '92000000'),
('913', 'UpClosePersonal', '1996', 'USA', '124', 'English', 'PG13', '51045801', '60000000'),
('914', 'WaitingforGuffman', '1996', 'USA', '84', 'English', 'R', '2892582', '4000000'),
('915', 'WalkingandTalking', '1996', 'UK', '86', 'English', 'R', '1277257', '1000000'),
('916', 'WhentheCatsAway', '1996', 'France', '91', 'French', 'R', '1652472', '300000'),
('917', 'WhiteSquall', '1996', 'USA', '129', 'English', 'PG13', '10300000', '38000000'),
('918', '247TwentyFourSeven', '1997', 'UK', '96', 'English', 'R', '', ''),
('919', '8HeadsinaDuffelBag', '1997', 'USA', '95', 'English', 'R', '3559990', '3000000'),
('920', 'ASimpleWish', '1997', 'USA', '89', 'English', 'PG', '8119205', '28000000'),
('921', 'AbsolutePower', '1997', 'USA', '121', 'English', 'R', '50007168', '50000000'),
('922', 'AirBud', '1997', 'USA', '98', 'English', 'PG', '24629916', '3000000'),
('923', 'AirForceOne', '1997', 'USA', '124', 'English', 'R', '172620724', '85000000'),
('924', 'AlienResurrection', '1997', 'USA', '116', 'English', 'R', '47748610', '75000000'),
('925', 'Amistad', '1997', 'USA', '155', 'English', 'R', '44175394', '36000000'),
('926', 'AnAlanSmitheeFilmBurnHollywoodBurn', '1997', 'USA', '86', 'English', 'R', '15447', '10000000'),
('927', 'Anaconda', '1997', 'USA', '89', 'English', 'PG13', '65557989', '45000000'),
('928', 'Anastasia', '1997', 'USA', '94', 'English', 'G', '58297830', '50000000'),
('929', 'AsGoodasItGets', '1997', 'USA', '139', 'English', 'PG13', '147637474', '50000000'),
('930', 'AustinPowersInternationalManofMystery', '1997', 'USA', '68', 'English', 'PG13', '53868030', '17000000'),
('931', 'BatmanRobin', '1997', 'USA', '125', 'English', 'PG13', '107285004', '125000000'),
('932', 'BoogieNights', '1997', 'USA', '155', 'English', 'R', '26384919', '15000000'),
('933', 'Breakdown', '1997', 'USA', '93', 'English', 'R', '50129186', '36000000'),
('934', 'CatsDontDance', '1997', 'USA', '75', 'English', 'G', '3562749', '32000000'),
('935', 'Character', '1997', 'Netherlands', '122', 'Dutch', 'R', '713413', '4500000'),
('936', 'ChasingAmy', '1997', 'USA', '113', 'English', 'R', '12006514', '250000'),
('937', 'ChildrenofHeaven', '1997', 'Iran', '89', 'Persian', 'PG', '925402', '180000'),
('938', 'Clockwatchers', '1997', 'UK', '96', 'English', 'PG13', '444354', ''),
('939', 'ConAir', '1997', 'USA', '123', 'English', 'R', '101087161', '75000000'),
('940', 'ConspiracyTheory', '1997', 'USA', '135', 'English', 'R', '76081498', '75000000'),
('941', 'Contact', '1997', 'USA', '150', 'English', 'PG', '100853835', '90000000'),
('942', 'CopLand', '1997', 'USA', '120', 'English', 'R', '44886089', '10000000'),
('943', 'CriticalCare', '1997', 'Australia', '107', 'English', 'R', '141853', '12000000'),
('944', 'Cube', '1997', 'Canada', '90', 'English', 'R', '489220', '365000'),
('945', 'DantesPeak', '1997', 'USA', '108', 'English', 'PG13', '67155742', '116000000'),
('946', 'DeconstructingHarry', '1997', 'USA', '96', 'English', 'R', '10569071', '20000000'),
('947', 'DjVu', '1997', 'USA', '117', 'English', 'PG13', '821997', ''),
('948', 'DonnieBrasco', '1997', 'USA', '147', 'English', 'R', '41954997', '35000000'),
('949', 'DreamwiththeFishes', '1997', 'USA', '97', 'English', 'R', '464655', '1000000'),
('950', 'EvesBayou', '1997', 'USA', '109', 'English', 'R', '14821531', '6000000'),
('951', 'EventHorizon', '1997', 'UK', '130', 'English', 'R', '26616590', '60000000'),
('952', 'FaceOff', '1997', 'USA', '138', 'English', 'R', '112225777', '80000000'),
('953', 'FirstLoveLastRites', '1997', 'USA', '94', 'English', 'R', '40542', '300000'),
('954', 'Flubber', '1997', 'USA', '90', 'English', 'PG', '92969824', '80000000'),
('955', 'GIJane', '1997', 'USA', '125', 'English', 'R', '48154732', '50000000'),
('956', 'Gattaca', '1997', 'USA', '106', 'English', 'PG13', '12339633', '36000000'),
('957', 'GeorgeoftheJungle', '1997', 'USA', '92', 'English', 'PG', '105263257', '55000000'),
('958', 'GoodWillHunting', '1997', 'USA', '126', 'English', 'R', '138339411', '10000000'),
('959', 'GrossePointeBlank', '1997', 'USA', '107', 'English', 'R', '28014536', '15000000'),
('960', 'HavPlenty', '1997', 'USA', '84', 'English', 'R', '2301777', '650000'),
('961', 'HowtoBeaPlayer', '1997', 'USA', '93', 'English', 'R', '13960203', ''),
('962', 'HurricaneStreets', '1997', 'USA', '86', 'English', 'R', '334041', '500000'),
('963', 'IKnowWhatYouDidLastSummer', '1997', 'USA', '99', 'English', 'R', '72219395', '17000000'),
('964', 'ILoveYouDontTouchMe', '1997', 'USA', '86', 'English', 'R', '33598', ''),
('965', 'IMarriedaStrangePerson', '1997', 'USA', '75', 'English', 'R', '203134', '250000'),
('966', 'InOut', '1997', 'USA', '90', 'English', 'PG13', '63826569', '35000000'),
('967', 'IntheCompanyofMen', '1997', 'Canada', '97', 'English', 'R', '2856622', '25000'),
('968', 'JackieBrown', '1997', 'USA', '154', 'English', 'R', '39647595', '12000000'),
('969', 'KisstheGirls', '1997', 'USA', '115', 'English', 'R', '60491560', '27000000'),
('970', 'Kundun', '1997', 'USA', '134', 'English', 'PG13', '5532301', '28000000'),
('971', 'LAConfidential', '1997', 'USA', '138', 'English', 'R', '64604977', '35000000'),
('972', 'LiarLiar', '1997', 'USA', '86', 'English', 'PG13', '181395380', '45000000'),
('973', 'LoveandDeathonLongIsland', '1997', 'UK', '93', 'English', 'PG13', '2542264', ''),
('974', 'LoveJones', '1997', 'USA', '104', 'English', 'R', '12514138', '10000000'),
('975', 'MadCity', '1997', 'USA', '115', 'English', 'PG13', '10556196', '50000000'),
('976', 'MeninBlack', '1997', 'USA', '98', 'English', 'PG13', '250147615', '90000000'),
('977', 'MidnightintheGardenofGoodandEvil', '1997', 'USA', '155', 'English', 'R', '25078937', '30000000'),
('978', 'MoneyTalks', '1997', 'USA', '97', 'English', 'R', '41067398', '25000000'),
('979', 'MortalKombatAnnihilation', '1997', 'USA', '95', 'English', 'PG13', '35927406', '30000000'),
('980', 'MrNiceGuy', '1997', 'HongKong', '86', 'English', 'PG13', '12674183', ''),
('981', 'MyBestFriendsWedding', '1997', 'USA', '105', 'English', 'PG13', '126805112', '46000000'),
('982', 'NothingtoLose', '1997', 'USA', '98', 'English', 'R', '44455658', '25000000'),
('983', 'Orgazmo', '1997', 'USA', '92', 'English', 'NC17', '582024', '1000000'),
('984', 'OscarandLucinda', '1997', 'USA', '132', 'English', 'R', '1508689', '16000000'),
('985', 'Prefontaine', '1997', 'USA', '106', 'English', 'PG13', '532190', '8000000'),
('986', 'PrincessMononoke', '1997', 'Japan', '134', 'Japanese', 'PG13', '2298191', '2147483648'),
('987', 'Scream2', '1997', 'USA', '120', 'English', 'R', '101334374', '24000000'),
('988', 'Selena', '1997', 'USA', '127', 'English', 'PG', '35422828', '20000000'),
('989', 'SevenYearsinTibet', '1997', 'USA', '136', 'English', 'PG13', '37901509', '70000000'),
('990', 'ShadowConspiracy', '1997', 'USA', '103', 'English', 'R', '2154540', '45000000'),
('991', 'ShootingFish', '1997', 'UK', '99', 'English', 'PG', '302204', '3000000'),
('992', 'SmillasSenseofSnow', '1997', 'Denmark', '121', 'English', 'R', '2221994', '35000000'),
('993', 'SnowWhiteATaleofTerror', '1997', 'USA', '100', 'English', 'R', '', '26000000'),
('994', 'SoulFood', '1997', 'USA', '115', 'English', 'R', '43490057', '7500000'),
('995', 'Sparkler', '1997', 'USA', '90', 'English', 'R', '5494', ''),
('996', 'Spawn', '1997', 'USA', '98', 'English', 'R', '54967359', '40000000'),
('997', 'Speed2CruiseControl', '1997', 'USA', '121', 'English', 'PG13', '48068396', '160000000'),
('998', 'SpiceWorld', '1997', 'UK', '93', 'English', 'PG', '29247405', '25000000'),
('999', 'StarshipTroopers', '1997', 'USA', '129', 'English', 'R', '54700065', '105000000'),
('1000', 'Steel', '1997', 'USA', '97', 'English', 'PG13', '1686429', '16000000'),
('1001', 'Switchback', '1997', 'USA', '118', 'English', 'R', '6482195', '37000000'),
('1002', 'TheApostle', '1997', 'USA', '134', 'English', 'PG13', '20733485', '5000000'),
('1003', 'TheBorrowers', '1997', 'UK', '89', 'English', 'PG', '22359293', '29000000'),
('1004', 'TheChambermaidontheTitanic', '1997', 'France', '101', 'French', '', '244465', ''),
('1005', 'TheCure', '1997', 'Japan', '111', 'Japanese', '', '94596', '1000000'),
('1006', 'TheDevilsAdvocate', '1997', 'USA', '136', 'English', 'R', '60984028', '57000000'),
('1007', 'TheDevilsOwn', '1997', 'USA', '111', 'English', 'R', '42877165', '86000000'),
('1008', 'TheEdge', '1997', 'USA', '117', 'English', 'R', '27779888', ''),
('1009', 'TheFifthElement', '1997', 'France', '126', 'English', 'PG13', '63540020', '93000000'),
('1010', 'TheFullMonty', '1997', 'UK', '91', 'English', 'R', '45857453', '3500000'),
('1011', 'TheFullMonty', '1997', 'UK', '91', 'English', 'R', '45857453', '3500000'),
('1012', 'TheGame', '1997', 'USA', '129', 'English', 'R', '48265581', '50000000'),
('1013', 'TheIceStorm', '1997', 'USA', '112', 'English', 'R', '7837632', '18000000'),
('1014', 'TheJackal', '1997', 'USA', '124', 'English', 'R', '54910560', '60000000'),
('1015', 'TheLastTimeICommittedSuicide', '1997', 'USA', '92', 'English', 'R', '12836', '4000000'),
('1016', 'TheLostWorldJurassicPark', '1997', 'USA', '129', 'English', 'PG13', '229074524', '73000000'),
('1017', 'TheManWhoKnewTooLittle', '1997', 'USA', '94', 'English', 'PG', '13801755', '20000000'),
('1018', 'ThePeacemaker', '1997', 'USA', '124', 'English', 'R', '41256277', '50000000'),
('1019', 'ThePostman', '1997', 'USA', '177', 'English', 'R', '17593391', '80000000'),
('1020', 'TheRainmaker', '1997', 'USA', '135', 'English', 'PG13', '45856732', '40000000'),
('1021', 'TheRelic', '1997', 'UK', '110', 'English', 'R', '33927476', '40000000'),
('1022', 'TheSaint', '1997', 'USA', '116', 'English', 'PG13', '61355436', '68000000'),
('1023', 'TheSpanishPrisoner', '1997', 'USA', '110', 'English', 'PG', '10200000', '10000000'),
('1024', 'TheStickyFingersofTime', '1997', 'USA', '81', 'English', '', '18195', '250000'),
('1025', 'TheSweetHereafter', '1997', 'Canada', '112', 'English', 'R', '4306697', '5000000'),
('1026', 'TheSwindle', '1997', 'France', '101', 'French', '', '231417', '60000000'),
('1027', 'Titanic', '1997', 'USA', '194', 'English', 'PG13', '658672302', '200000000'),
('1028', 'TomorrowNeverDies', '1997', 'UK', '119', 'English', 'PG13', '125332007', '110000000'),
('1029', 'Trekkies', '1997', 'USA', '86', 'English', 'PG', '617172', '375000'),
('1030', 'Turbulence', '1997', 'USA', '100', 'English', 'R', '11466088', '71000000'),
('1031', 'TwoGirlsandaGuy', '1997', 'USA', '84', 'English', 'R', '1950218', '1000000'),
('1032', 'UleesGold', '1997', 'USA', '113', 'English', 'R', '9054736', '2700000'),
('1033', 'Volcano', '1997', 'USA', '104', 'English', 'PG13', '47474112', '90000000'),
('1034', 'WagtheDog', '1997', 'USA', '97', 'English', 'R', '43022524', '15000000'),
('1035', 'WarriorsofVirtue', '1997', 'USA', '101', 'English', 'PG', '6448817', '35000000'),
('1036', '20Dates', '1998', 'USA', '87', 'English', 'R', '536767', '60000'),
('1037', '54', '1998', 'USA', '121', 'English', 'R', '16574731', '13000000'),
('1038', 'ABugsLife', '1998', 'USA', '95', 'English', 'G', '162792677', '120000000'),
('1039', 'ACivilAction', '1998', 'USA', '115', 'English', 'PG13', '56702901', '60000000'),
('1040', 'ANightattheRoxbury', '1998', 'USA', '82', 'English', 'PG13', '30324946', '17000000'),
('1041', 'ASimplePlan', '1998', 'UK', '121', 'English', 'R', '16311763', '17000000'),
('1042', 'AmericanHistoryX', '1998', 'USA', '101', 'English', 'R', '6712241', '7500000'),
('1043', 'AmongGiants', '1998', 'UK', '93', 'English', 'R', '64359', '2500000'),
('1044', 'Antz', '1998', 'USA', '83', 'English', 'PG', '90646554', '105000000'),
('1045', 'Armageddon', '1998', 'USA', '153', 'English', 'PG13', '201573391', '140000000'),
('1046', 'BabePigintheCity', '1998', 'Australia', '97', 'English', 'G', '18318000', '80000000'),
('1047', 'BarneysGreatAdventure', '1998', 'Canada', '76', 'English', 'G', '11144518', '15000000'),
('1048', 'Beloved', '1998', 'USA', '172', 'English', 'R', '22843047', '55000000'),
('1049', 'Blade', '1998', 'USA', '110', 'English', 'R', '70001065', '45000000'),
('1050', 'BrideofChucky', '1998', 'Canada', '89', 'English', 'R', '32368960', '25000000'),
('1051', 'BrokenVessels', '1998', 'USA', '90', 'English', 'R', '13493', '600000'),
('1052', 'Buffalo66', '1998', 'USA', '110', 'English', 'R', '2365931', '1500000'),
('1053', 'Bulworth', '1998', 'USA', '108', 'English', 'R', '26525834', '30000000'),
